,loss,accuracy,val_loss,val_accuracy
0,1.5050058364868164,0.44445669651031494,1.9248683452606201,0.23000000417232513
1,0.49248936772346497,0.8526192307472229,0.8274859189987183,0.7239999771118164
2,0.3032703995704651,0.913048267364502,0.33257174491882324,0.8973333239555359
3,0.24968892335891724,0.9291749596595764,0.20667222142219543,0.9409999847412109
4,0.20505033433437347,0.9433178901672363,0.24211500585079193,0.9326666593551636
5,0.1791907101869583,0.9488648772239685,0.2389882653951645,0.9306666851043701
6,0.15418697893619537,0.9547424912452698,0.22135955095291138,0.934333324432373
7,0.12731966376304626,0.963962972164154,0.21796201169490814,0.9330000281333923
8,0.11953677982091904,0.9657997488975525,0.29083579778671265,0.9173333048820496
9,0.11242543905973434,0.9688854813575745,0.21997877955436707,0.9399999976158142
10,0.0926123708486557,0.9730732440948486,0.2036830484867096,0.9463333487510681
11,0.09317195415496826,0.9740650653839111,0.22247308492660522,0.9466666579246521
12,0.07649803161621094,0.9784365296363831,0.2181224226951599,0.9426666498184204
13,0.08322788029909134,0.9771140813827515,0.21629966795444489,0.9476666450500488
14,0.06524064391851425,0.9821467995643616,0.26344606280326843,0.9293333292007446
15,0.06284324824810028,0.9818161725997925,0.29210522770881653,0.9356666803359985
16,0.048168156296014786,0.9866651892662048,0.25870269536972046,0.9416666626930237
17,0.0599072203040123,0.9826610684394836,0.33282360434532166,0.9350000023841858
18,0.05472593009471893,0.9852325320243835,0.2757400572299957,0.9419999718666077
19,0.04710754379630089,0.987326443195343,0.3105356991291046,0.9353333115577698
20,0.05296965315937996,0.9855998754501343,0.37315309047698975,0.9273333549499512
21,0.04060099646449089,0.9888325333595276,0.3095725476741791,0.937666654586792
22,0.03613109141588211,0.9908897280693054,0.35320141911506653,0.9296666383743286
23,0.04101962968707085,0.9895305037498474,0.2892322242259979,0.9396666884422302
24,0.047358907759189606,0.9868856072425842,0.23133616149425507,0.9449999928474426
25,0.03168155625462532,0.9914407730102539,0.3144257664680481,0.9446666836738586
26,0.03273319453001022,0.9908162355422974,0.24028471112251282,0.9549999833106995
27,0.03462401032447815,0.9911835789680481,0.2659308612346649,0.9496666789054871
28,0.03562314063310623,0.990595817565918,0.28814926743507385,0.9466666579246521
29,0.034340713173151016,0.9911101460456848,0.2764569818973541,0.9453333616256714
30,0.034648194909095764,0.9910366535186768,0.27459970116615295,0.9480000138282776
31,0.029608070850372314,0.992469310760498,0.2616305649280548,0.9466666579246521
32,0.025418350473046303,0.9932039976119995,0.2758798897266388,0.9466666579246521
33,0.03069419041275978,0.9919917583465576,0.31100666522979736,0.9359999895095825
34,0.036471176892519,0.9903019666671753,0.2682771682739258,0.9490000009536743
35,0.026870399713516235,0.9929836392402649,0.25922325253486633,0.9403333067893982
36,0.01580294407904148,0.9962162971496582,0.40058887004852295,0.9403333067893982
37,0.020025108009576797,0.9948938488960266,0.26900291442871094,0.9513333439826965
38,0.019356269389390945,0.995297908782959,0.2632603645324707,0.9526666402816772
39,0.022441457957029343,0.9937183260917664,0.27392980456352234,0.9526666402816772
40,0.02182762138545513,0.9941223859786987,0.28861817717552185,0.9546666741371155
