,loss,accuracy,val_loss,val_accuracy
0,1.5103658437728882,0.4375872313976288,2.179219961166382,0.11866666376590729
1,0.4955693781375885,0.8496436476707458,1.3396120071411133,0.57833331823349
2,0.3142901062965393,0.9107339382171631,0.30060261487960815,0.906000018119812
3,0.2511267364025116,0.9293586015701294,0.3812771141529083,0.878333330154419
4,0.21314997971057892,0.9397913217544556,0.2371964156627655,0.9300000071525574
5,0.17210206389427185,0.9500036835670471,0.21166647970676422,0.9403333067893982
6,0.15021748840808868,0.9577547311782837,0.260496586561203,0.925000011920929
7,0.13469266891479492,0.9620160460472107,0.2294948250055313,0.9393333196640015
8,0.11733385175466537,0.9674160480499268,0.2469882220029831,0.9276666641235352
9,0.1078200712800026,0.9690691232681274,0.20121347904205322,0.9430000185966492
10,0.10337132215499878,0.9710528254508972,0.27540338039398193,0.9309999942779541
11,0.09266883134841919,0.9740283489227295,0.26060041785240173,0.9453333616256714
12,0.07514388114213943,0.9797957539558411,0.2521955668926239,0.9416666626930237
13,0.07581213116645813,0.9793916940689087,0.269680380821228,0.9296666383743286
14,0.06853858381509781,0.9800528883934021,0.20198632776737213,0.9446666836738586
15,0.06119171902537346,0.982807993888855,0.2127910703420639,0.9496666789054871
16,0.06798313558101654,0.9809712767601013,0.27499932050704956,0.9399999976158142
17,0.06062852591276169,0.9827712774276733,0.3752055764198303,0.9156666398048401
18,0.048351287841796875,0.9867753982543945,0.23324541747570038,0.9496666789054871
19,0.05276072770357132,0.9861141443252563,0.22593951225280762,0.9506666660308838
20,0.04742193967103958,0.9869590997695923,0.25702717900276184,0.9446666836738586
21,0.044382382184267044,0.9882080554962158,0.36881184577941895,0.9340000152587891
22,0.04466241970658302,0.9880611300468445,0.28574007749557495,0.9466666579246521
23,0.035941269248723984,0.9907428026199341,0.2707400619983673,0.9456666707992554
24,0.04070732742547989,0.9884284734725952,0.3867385983467102,0.9336666464805603
25,0.039422858506441116,0.990155041217804,0.25432059168815613,0.9463333487510681
26,0.04328746348619461,0.9887223839759827,0.32705217599868774,0.937333345413208
27,0.028249472379684448,0.992138683795929,0.3106517195701599,0.9426666498184204
28,0.046157144010066986,0.9877305030822754,0.30530083179473877,0.9333333373069763
29,0.030292032286524773,0.9921754598617554,0.2927758991718292,0.937333345413208
30,0.023683130741119385,0.9939019680023193,0.34155550599098206,0.9440000057220459
31,0.027245834469795227,0.9926530122756958,0.32934606075286865,0.9430000185966492
32,0.025616716593503952,0.9930203557014465,0.32259705662727356,0.949999988079071
33,0.030021188780665398,0.9925795197486877,0.3030395805835724,0.9480000138282776
34,0.028706803917884827,0.992469310760498,0.28848007321357727,0.9539999961853027
35,0.02810329757630825,0.9932774901390076,0.3477902114391327,0.9440000057220459
36,0.02578265219926834,0.9933509826660156,0.3378106653690338,0.9470000267028809
37,0.02241498790681362,0.9939019680023193,0.34782174229621887,0.9456666707992554
38,0.021841518580913544,0.9946367144584656,0.35712212324142456,0.9509999752044678
39,0.020181752741336823,0.9945265054702759,0.39318156242370605,0.9436666369438171
