,loss,accuracy,val_loss,val_accuracy
0,1.4313056468963623,0.46543237566947937,2.394416093826294,0.20000000298023224
1,0.4745997190475464,0.8576151728630066,0.938268780708313,0.6650000214576721
2,0.3169401288032532,0.9102563858032227,0.28278955817222595,0.9113333225250244
3,0.24574527144432068,0.9294688105583191,0.25063619017601013,0.9296666383743286
4,0.20662018656730652,0.9417015910148621,0.22187528014183044,0.9366666674613953
5,0.1719854176044464,0.9518036842346191,0.2586711347103119,0.9256666898727417
6,0.1569129228591919,0.954558789730072,0.24522393941879272,0.9269999861717224
7,0.13502562046051025,0.9609874486923218,0.23282000422477722,0.9356666803359985
8,0.12163791060447693,0.9648078680038452,0.21878261864185333,0.9336666464805603
9,0.110317662358284,0.9676731824874878,0.23319591581821442,0.9356666803359985
10,0.09941553324460983,0.9724119901657104,0.29938438534736633,0.9269999861717224
11,0.09106789529323578,0.9746896028518677,0.23602861166000366,0.9416666626930237
12,0.07766652852296829,0.9775182008743286,0.3146582245826721,0.9233333468437195
13,0.07574927806854248,0.9775182008743286,0.33043283224105835,0.9183333516120911
14,0.07295357435941696,0.9785100221633911,0.23726338148117065,0.9423333406448364
15,0.07260919362306595,0.9793182015419006,0.22470135986804962,0.9449999928474426
16,0.06389620900154114,0.9816325306892395,0.27144548296928406,0.9486666917800903
17,0.05058369040489197,0.9863713383674622,0.27020737528800964,0.9476666450500488
18,0.05448415130376816,0.9854162335395813,0.2523425221443176,0.9470000267028809
19,0.04420602694153786,0.9871060252189636,0.3025180399417877,0.9409999847412109
20,0.04157894104719162,0.9880611300468445,0.2656418979167938,0.9470000267028809
21,0.0429038479924202,0.9885753989219666,0.3164335787296295,0.9300000071525574
22,0.040106289088726044,0.989052951335907,0.23207244277000427,0.9486666917800903
23,0.0373726487159729,0.9902284741401672,0.27290552854537964,0.9516666531562805
24,0.039491090923547745,0.9895672798156738,0.30569127202033997,0.934333324432373
25,0.0426643043756485,0.9889795184135437,0.34605929255485535,0.9380000233650208
26,0.04464399069547653,0.9884284734725952,0.23813238739967346,0.949999988079071
27,0.02771955356001854,0.9926530122756958,0.27878350019454956,0.9413333535194397
28,0.03503968566656113,0.9909264445304871,0.2833114564418793,0.9359999895095825
29,0.026827244088053703,0.9929101467132568,0.3000352680683136,0.9423333406448364
30,0.030049238353967667,0.9916611313819885,0.28859230875968933,0.9486666917800903
31,0.03399533033370972,0.9918815493583679,0.3212972581386566,0.9399999976158142
32,0.03542309254407883,0.9906325936317444,0.3050476014614105,0.9466666579246521
33,0.02669900469481945,0.9931305646896362,0.31556180119514465,0.9513333439826965
34,0.02926049940288067,0.9929101467132568,0.2956254780292511,0.9436666369438171
35,0.019060775637626648,0.9949305653572083,0.3161472678184509,0.9459999799728394
36,0.01980403997004032,0.9947469234466553,0.4021243155002594,0.9363333582878113
37,0.03219575062394142,0.9919917583465576,0.2754819095134735,0.9463333487510681
38,0.018760891631245613,0.9950040578842163,0.3280681073665619,0.9463333487510681
