,loss,accuracy,val_loss,val_accuracy
0,1.458513617515564,0.46418339014053345,1.7371546030044556,0.3813333213329315
1,0.4855797588825226,0.8577988147735596,0.6719877123832703,0.7976666688919067
2,0.3254847824573517,0.9090808629989624,0.3651335835456848,0.8889999985694885
3,0.24579884111881256,0.9304606318473816,0.3253900408744812,0.9066666960716248
4,0.19897004961967468,0.9433178901672363,0.2074660211801529,0.9386666417121887
5,0.17603720724582672,0.949673056602478,0.22737184166908264,0.9416666626930237
6,0.15089549124240875,0.9571302533149719,0.27696001529693604,0.9290000200271606
7,0.13453257083892822,0.9613915085792542,0.27111250162124634,0.9213333129882812
8,0.1284325271844864,0.9627139568328857,0.24764618277549744,0.9350000023841858
9,0.11234743148088455,0.9684813618659973,0.18020062148571014,0.95333331823349
10,0.09985741972923279,0.9718610048294067,0.24935601651668549,0.9396666884422302
11,0.08500071614980698,0.9745426774024963,0.21360565721988678,0.9470000267028809
12,0.08046628534793854,0.9767467379570007,0.3085085153579712,0.9293333292007446
13,0.07462294399738312,0.977995753288269,0.21473602950572968,0.9449999928474426
14,0.06473647803068161,0.9820365905761719,0.22939129173755646,0.9470000267028809
15,0.06181110069155693,0.9820733070373535,0.25463420152664185,0.9490000009536743
16,0.06663413345813751,0.9822937250137329,0.21409599483013153,0.9480000138282776
17,0.05264756828546524,0.9842039346694946,0.2689846456050873,0.9403333067893982
18,0.04871075972914696,0.9861876368522644,0.23708978295326233,0.9520000219345093
19,0.052653249353170395,0.985967218875885,0.3085106313228607,0.9336666464805603
20,0.05060870200395584,0.9863345623016357,0.22871394455432892,0.9483333230018616
21,0.05435062572360039,0.9858202934265137,0.22763165831565857,0.9543333053588867
22,0.040773097425699234,0.9891999363899231,0.2718343138694763,0.9413333535194397
23,0.040590688586235046,0.988869309425354,0.23675744235515594,0.9509999752044678
24,0.042358532547950745,0.988612174987793,0.26794716715812683,0.9393333196640015
25,0.042603641748428345,0.988795816898346,0.222757488489151,0.9483333230018616
26,0.034787725657224655,0.9908897280693054,0.2783387303352356,0.9503333568572998
27,0.031976453959941864,0.9917346239089966,0.315423846244812,0.937666654586792
28,0.027269156649708748,0.9932774901390076,0.24980375170707703,0.9543333053588867
29,0.029275165870785713,0.9923223853111267,0.31597068905830383,0.9419999718666077
30,0.039949629455804825,0.9892733693122864,0.2599012553691864,0.9509999752044678
31,0.0332060232758522,0.9920652508735657,0.2677669823169708,0.9483333230018616
32,0.030444175004959106,0.9921754598617554,0.2898157238960266,0.9480000138282776
33,0.023084023967385292,0.9939387440681458,0.27555182576179504,0.9539999961853027
34,0.024242248386144638,0.9934244155883789,0.29566287994384766,0.9486666917800903
35,0.020405147224664688,0.9950774908065796,0.2801544666290283,0.9559999704360962
36,0.02725605107843876,0.9933876991271973,0.35659900307655334,0.9386666417121887
37,0.027979090809822083,0.9928734302520752,0.32575538754463196,0.9440000057220459
38,0.029419230297207832,0.9924325942993164,0.2794693112373352,0.9470000267028809
39,0.028214607387781143,0.9929101467132568,0.27566224336624146,0.9513333439826965
