,loss,accuracy,val_loss,val_accuracy
0,1.4662493467330933,0.46484461426734924,1.8701305389404297,0.3023333251476288
1,0.4749656617641449,0.8607743978500366,0.6003531813621521,0.8073333501815796
2,0.32215753197669983,0.9095584750175476,0.280487596988678,0.9106666445732117
3,0.24925895035266876,0.932040274143219,0.32577088475227356,0.9010000228881836
4,0.21121057868003845,0.9391668438911438,0.2844128906726837,0.9139999747276306
5,0.1768936663866043,0.9501506090164185,0.2487887442111969,0.9300000071525574
6,0.15096983313560486,0.956946611404419,0.20096589624881744,0.940666675567627
7,0.13517600297927856,0.9617588520050049,0.23099611699581146,0.9323333501815796
8,0.12196233123540878,0.9651017785072327,0.18109236657619476,0.953000009059906
9,0.09868493676185608,0.9731099605560303,0.2179635614156723,0.940666675567627
10,0.09906858205795288,0.9717140793800354,0.21602214872837067,0.9326666593551636
11,0.09515494853258133,0.9735140800476074,0.2120763510465622,0.9423333406448364
12,0.0859694555401802,0.9752038717269897,0.18813559412956238,0.9463333487510681
13,0.0759451761841774,0.9789141416549683,0.2109651118516922,0.9493333101272583
14,0.06622482091188431,0.9811549186706543,0.20968739688396454,0.9453333616256714
15,0.06305208057165146,0.9826610684394836,0.2968307435512543,0.937333345413208
16,0.07426542788743973,0.979281485080719,0.21173407137393951,0.9453333616256714
17,0.05031294748187065,0.9859305024147034,0.2552330195903778,0.9390000104904175
18,0.05168585851788521,0.9854529500007629,0.24566872417926788,0.9440000057220459
19,0.05573650449514389,0.9848284721374512,0.2072003334760666,0.9449999928474426
20,0.037265509366989136,0.9893101453781128,0.24772681295871735,0.9506666660308838
21,0.04248572513461113,0.9888325333595276,0.2516982853412628,0.9496666789054871
22,0.04702284559607506,0.9873631596565247,0.26275286078453064,0.9493333101272583
23,0.041551373898983,0.9889427423477173,0.2444038838148117,0.9463333487510681
24,0.03397202491760254,0.9905223846435547,0.30567479133605957,0.9463333487510681
25,0.04559694230556488,0.987767219543457,0.2547338008880615,0.9480000138282776
26,0.04041941091418266,0.9896407127380371,0.29581189155578613,0.9380000233650208
27,0.03200419247150421,0.9918815493583679,0.3375701904296875,0.9440000057220459
28,0.03495313599705696,0.9909999370574951,0.2596638798713684,0.9473333358764648
29,0.03829582408070564,0.9900080561637878,0.23267491161823273,0.9486666917800903
30,0.03099685348570347,0.9919183254241943,0.25139319896698,0.9503333568572998
31,0.023882785812020302,0.9937183260917664,0.3799069821834564,0.9386666417121887
32,0.02988385409116745,0.9925795197486877,0.2838338315486908,0.9549999833106995
33,0.034891318529844284,0.9917713403701782,0.3071799576282501,0.9340000152587891
34,0.023424537852406502,0.993828535079956,0.33043429255485535,0.9393333196640015
35,0.02766476199030876,0.9933509826660156,0.2745828330516815,0.956333339214325
36,0.027111858129501343,0.9932407736778259,0.2699495553970337,0.9456666707992554
37,0.02585911564528942,0.9937917590141296,0.31139808893203735,0.9473333358764648
38,0.026892701163887978,0.9928734302520752,0.3442118763923645,0.9466666579246521
